,Season,Seed_Team_ID_H,Seed_Team_ID_L,Team_ID_L,Team_ID_H,Higher_Seed,Lower_Seed,Did_Higher_Seed_Win,High_Seed_Win_Percentage,Frequency_of_Seed_Matchup
892,1999,9,1,1181,1409,1,9,1,0.9166666666666666,72
893,1999,9,8,1158,1409,8,9,0,0.4857142857142857,140
894,1999,10,2,1274,1345,2,10,0,0.64,50
895,1999,12,1,1181,1283,1,12,1,1.0,20
896,1999,14,3,1153,1206,3,14,1,0.85,140
897,1999,16,1,1181,1197,1,16,1,0.9928571428571429,140
898,1999,1,1,1181,1277,1,1,0,0.0,20
899,1999,1,3,1246,1277,1,3,1,0.6,35
900,1999,2,10,1275,1428,2,10,0,0.64,50
901,1999,2,15,1117,1428,2,15,1,0.9428571428571428,140
902,1999,3,6,1242,1246,3,6,1,0.6111111111111112,72
903,1999,6,11,1191,1242,6,11,1,0.6285714285714286,140
904,1999,7,10,1275,1449,7,10,0,0.6071428571428571,140
905,1999,8,9,1279,1437,8,9,0,0.4857142857142857,140
906,1999,9,1,1277,1279,1,9,1,0.9166666666666666,72
907,1999,10,3,1246,1275,3,10,1,0.6923076923076923,13
908,1999,12,5,1150,1348,5,12,1,0.6428571428571429,140
909,1999,13,1,1277,1328,1,13,1,1.0,4
910,1999,13,4,1112,1328,4,13,0,0.7928571428571428,140
911,1999,13,5,1150,1328,5,13,0,0.8235294117647058,17
912,1999,14,3,1246,1308,3,14,1,0.85,140
913,1999,16,1,1277,1291,1,16,1,0.9928571428571429,140
914,1999,2,10,1166,1268,2,10,1,0.64,50
915,1999,3,2,1268,1385,2,3,0,0.6071428571428571,56
916,1999,3,4,1326,1385,3,4,0,0.5714285714285714,7
917,1999,3,6,1231,1385,3,6,1,0.6111111111111112,72
918,1999,3,14,1359,1385,3,14,1,0.85,140
919,1999,4,1,1120,1326,1,4,0,0.7301587301587301,63
920,1999,4,12,1178,1326,4,12,1,0.6842105263157895,38
921,1999,4,13,1293,1326,4,13,1,0.7928571428571428,140
922,1999,4,1,1163,1326,1,4,1,0.7301587301587301,63
923,1999,5,12,1178,1417,5,12,0,0.6428571428571429,140
924,1999,6,11,1203,1231,6,11,1,0.6285714285714286,140
925,1999,7,10,1166,1257,7,10,0,0.6071428571428571,140
926,1999,8,9,1329,1393,8,9,0,0.4857142857142857,140
927,1999,9,1,1120,1329,1,9,1,0.9166666666666666,72
928,1999,15,2,1268,1434,2,15,1,0.9428571428571428,140
929,1999,16,1,1120,1457,1,16,1,0.9928571428571429,140
930,1999,2,10,1211,1390,2,10,0,0.64,50
931,1999,2,15,1108,1390,2,15,1,0.9428571428571428,140
932,1999,5,1,1163,1234,1,5,1,0.8297872340425532,47
933,1999,5,4,1116,1234,4,5,0,0.5540540540540541,74
934,1999,7,10,1211,1278,7,10,0,0.6071428571428571,140
935,1999,9,1,1163,1307,1,9,1,0.9166666666666666,72
936,1999,9,8,1281,1307,8,9,0,0.4857142857142857,140
937,1999,10,1,1163,1211,1,10,1,0.8333333333333334,6
938,1999,10,6,1196,1211,6,10,0,0.6666666666666666,6
939,1999,11,6,1196,1335,6,11,1,0.6285714285714286,140
940,1999,12,5,1234,1412,5,12,1,0.6428571428571429,140
941,1999,13,4,1116,1373,4,13,1,0.7928571428571428,140
942,1999,14,3,1314,1451,3,14,0,0.85,140
943,1999,14,6,1196,1451,6,14,1,0.875,16
944,1999,16,1,1163,1427,1,16,1,0.9928571428571429,140
945,2000,2,10,1371,1396,2,10,0,0.64,50
946,2000,2,15,1248,1396,2,15,1,0.9428571428571428,140
947,2000,3,5,1196,1329,3,5,0,0.6666666666666666,3
948,2000,3,14,1220,1329,3,14,1,0.85,140
949,2000,4,5,1196,1228,4,5,0,0.5540540540540541,74
950,2000,5,1,1181,1196,1,5,0,0.8297872340425532,47
951,2000,5,12,1139,1196,5,12,1,0.6428571428571429,140
952,2000,8,1,1181,1242,1,8,1,0.8,70
953,2000,8,9,1177,1242,8,9,1,0.4857142857142857,140
954,2000,10,3,1329,1371,3,10,1,0.6923076923076923,13
955,2000,10,7,1332,1371,7,10,0,0.6071428571428571,140
956,2000,11,3,1329,1337,3,11,1,0.6530612244897959,49
957,2000,11,6,1231,1337,6,11,0,0.6285714285714286,140
958,2000,13,4,1228,1335,4,13,1,0.7928571428571428,140
959,2000,16,1,1181,1249,1,16,1,0.9928571428571429,140
960,2000,1,8,1314,1390,1,8,0,0.8,70
961,2000,1,16,1354,1390,1,16,1,0.9928571428571429,140
962,2000,3,6,1274,1326,3,6,0,0.6111111111111112,72
963,2000,3,14,1111,1326,3,14,1,0.85,140
964,2000,4,5,1163,1397,4,5,1,0.5540540540540541,74
965,2000,4,8,1314,1397,4,8,0,0.4444444444444444,9
966,2000,6,11,1116,1274,6,11,1,0.6285714285714286,140
967,2000,7,2,1153,1409,2,7,0,0.6951219512195121,82
968,2000,7,6,1274,1409,6,7,0,0.5714285714285714,7
969,2000,7,8,1314,1409,7,8,0,0.5,2
970,2000,8,5,1196,1314,5,8,1,0.3333333333333333,3
971,2000,8,9,1281,1314,8,9,1,0.4857142857142857,140
972,2000,10,7,1409,1424,7,10,1,0.6071428571428571,140
973,2000,12,5,1163,1429,5,12,1,0.6428571428571429,140
974,2000,13,4,1397,1418,4,13,1,0.7928571428571428,140
975,2000,15,2,1153,1423,2,15,1,0.9428571428571428,140
976,2000,1,5,1196,1277,1,5,1,0.8297872340425532,47
977,2000,1,2,1235,1277,1,2,1,0.5384615384615384,65
978,2000,2,7,1120,1235,2,7,1,0.6951219512195121,82
979,2000,2,15,1148,1235,2,15,1,0.9428571428571428,140
980,2000,3,14,1233,1268,3,14,1,0.85,140
981,2000,4,1,1277,1393,1,4,1,0.7301587301587301,63
982,2000,4,5,1246,1393,4,5,1,0.5540540540540541,74
983,2000,4,13,1359,1393,4,13,1,0.7928571428571428,140
984,2000,6,2,1235,1417,2,6,1,0.7741935483870968,31
985,2000,6,3,1268,1417,3,6,0,0.6111111111111112,72
986,2000,6,11,1123,1417,6,11,1,0.6285714285714286,140
987,2000,8,1,1277,1428,1,8,1,0.8,70
988,2000,8,9,1387,1428,8,9,1,0.4857142857142857,140
989,2000,10,7,1120,1166,7,10,1,0.6071428571428571,140
990,2000,12,5,1246,1382,5,12,1,0.6428571428571429,140
991,2000,16,1,1277,1434,1,16,1,0.9928571428571429,140
992,2000,2,10,1211,1385,2,10,0,0.64,50
993,2000,2,15,1319,1385,2,15,1,0.9428571428571428,140
994,2000,5,4,1261,1400,4,5,1,0.5540540540540541,74
995,2000,5,12,1232,1400,5,12,1,0.6428571428571429,140
996,2000,6,3,1328,1345,3,6,0,0.6111111111111112,72
997,2000,6,10,1211,1345,6,10,1,0.6666666666666666,6
998,2000,6,11,1173,1345,6,11,1,0.6285714285714286,140
999,2000,7,10,1211,1257,7,10,0,0.6071428571428571,140
1000,2000,8,1,1277,1458,1,8,1,0.8,70
1001,2000,8,1,1112,1458,1,8,0,0.8,70
1002,2000,8,4,1261,1458,4,8,0,0.4444444444444444,9
1003,2000,8,6,1345,1458,6,8,0,0.0,1
1004,2000,8,9,1201,1458,8,9,1,0.4857142857142857,140
1005,2000,13,4,1261,1369,4,13,1,0.7928571428571428,140
1006,2000,14,3,1328,1457,3,14,1,0.85,140
1007,2000,16,1,1112,1238,1,16,1,0.9928571428571429,140
1008,2001,1,2,1112,1181,1,2,1,0.5384615384615384,65
1009,2001,2,7,1234,1246,2,7,1,0.6951219512195121,82
1010,2001,2,15,1221,1246,2,15,1,0.9428571428571428,140
1011,2001,4,1,1181,1417,1,4,1,0.7301587301587301,63
1012,2001,4,13,1220,1417,4,13,1,0.7928571428571428,140
1013,2001,6,1,1181,1425,1,6,1,0.7272727272727273,11
1014,2001,6,2,1246,1425,2,6,0,0.7741935483870968,31
1015,2001,6,3,1130,1425,3,6,0,0.6111111111111112,72
1016,2001,6,11,1329,1425,6,11,1,0.6285714285714286,140
1017,2001,7,10,1166,1234,7,10,1,0.6071428571428571,140
1018,2001,9,1,1181,1281,1,9,1,0.9166666666666666,72
1019,2001,9,8,1208,1281,8,9,0,0.4857142857142857,140
1020,2001,12,4,1417,1429,4,12,1,0.6842105263157895,38
1021,2001,12,5,1326,1429,5,12,0,0.6428571428571429,140
1022,2001,14,3,1130,1381,3,14,1,0.85,140
1023,2001,16,1,1181,1284,1,16,1,0.9928571428571429,140
1024,2001,1,3,1268,1390,1,3,0,0.6,35
1025,2001,1,5,1153,1390,1,5,1,0.8297872340425532,47
1026,2001,1,9,1386,1390,1,9,1,0.9166666666666666,72
1027,2001,2,15,1214,1235,2,15,0,0.9428571428571428,140
1028,2001,3,1,1181,1268,1,3,1,0.6,35
1029,2001,3,10,1207,1268,3,10,1,0.6923076923076923,13
1030,2001,3,11,1209,1268,3,11,1,0.6530612244897959,49
1031,2001,3,14,1206,1268,3,14,1,0.85,140
1032,2001,5,12,1140,1153,5,12,1,0.6428571428571429,140
1033,2001,6,11,1209,1458,6,11,0,0.6285714285714286,140
1034,2001,9,8,1210,1386,8,9,0,0.4857142857142857,140
1035,2001,10,7,1116,1207,7,10,0,0.6071428571428571,140
1036,2001,13,4,1231,1245,4,13,0,0.7928571428571428,140
1037,2001,13,5,1153,1245,5,13,1,0.8235294117647058,17
1038,2001,15,10,1207,1214,10,15,1,1.0,5
1039,2001,16,1,1390,1422,1,16,1,0.9928571428571429,140
1040,2001,1,2,1112,1228,1,2,0,0.5384615384615384,65
1041,2001,1,9,1150,1228,1,9,1,0.9166666666666666,72
1042,2001,3,2,1112,1279,2,3,1,0.6071428571428571,56
1043,2001,3,14,1233,1279,3,14,1,0.85,140
1044,2001,4,1,1228,1242,1,4,1,0.7301587301587301,63
1045,2001,4,13,1169,1242,4,13,1,0.7928571428571428,140
1046,2001,5,4,1242,1393,4,5,1,0.5540540540540541,74
1047,2001,5,12,1218,1393,5,12,1,0.6428571428571429,140
1048,2001,6,3,1279,1323,3,6,1,0.6111111111111112,72
1049,2001,7,10,1139,1448,7,10,0,0.6071428571428571,140
1050,2001,8,9,1150,1397,8,9,0,0.4857142857142857,140
1051,2001,10,2,1112,1139,2,10,1,0.64,50
1052,2001,11,6,1323,1462,6,11,1,0.6285714285714286,140
1053,2001,15,2,1112,1183,2,15,1,0.9428571428571428,140
1054,2001,16,1,1228,1322,1,16,1,0.9928571428571429,140
1055,2001,16,16,1322,1457,16,16,0,0.0,28
1056,2001,1,2,1112,1277,1,2,0,0.5384615384615384,65
1057,2001,1,9,1201,1277,1,9,1,0.9166666666666666,72
1058,2001,1,12,1211,1277,1,12,1,1.0,20
1059,2001,1,16,1106,1277,1,16,1,0.9928571428571429,140
1060,2001,4,13,1232,1328,4,13,0,0.7928571428571428,140
1061,2001,5,12,1211,1438,5,12,0,0.6428571428571429,140
1062,2001,6,11,1396,1400,6,11,0,0.6285714285714286,140
1063,2001,7,2,1314,1336,2,7,0,0.6951219512195121,82
1064,2001,9,8,1143,1201,8,9,0,0.4857142857142857,140
1065,2001,10,7,1336,1344,7,10,1,0.6071428571428571,140
1066,2001,11,1,1277,1396,1,11,1,0.5714285714285714,7
1067,2001,11,3,1196,1396,3,11,0,0.6530612244897959,49
1068,2001,11,7,1336,1396,7,11,0,0.0,4
1069,2001,13,12,1211,1232,12,13,1,0.75,12
1070,2001,14,3,1196,1443,3,14,1,0.85,140
1071,2001,15,2,1314,1343,2,15,1,0.9428571428571428,140
1072,2002,1,2,1163,1268,1,2,1,0.5384615384615384,65
1073,2002,1,4,1246,1268,1,4,1,0.7301587301587301,63
1074,2002,1,1,1242,1268,1,1,0,0.0,20
1075,2002,1,5,1231,1268,1,5,1,0.8297872340425532,47
1076,2002,6,11,1356,1403,6,11,0,0.6285714285714286,140
1077,2002,7,2,1163,1301,2,7,1,0.6951219512195121,82
1078,2002,7,10,1277,1301,7,10,1,0.6071428571428571,140
1079,2002,8,1,1268,1458,1,8,1,0.8,70
1080,2002,8,9,1385,1458,8,9,1,0.4857142857142857,140
1081,2002,11,2,1163,1356,2,11,1,0.875,16
1082,2002,11,3,1208,1356,3,11,0,0.6530612244897959,49
1083,2002,12,4,1246,1409,4,12,1,0.6842105263157895,38
1084,2002,12,5,1266,1409,5,12,0,0.6428571428571429,140
1085,2002,13,4,1246,1434,4,13,1,0.7928571428571428,140
1086,2002,14,3,1208,1293,3,14,1,0.85,140
1087,2002,15,2,1163,1214,2,15,1,0.9428571428571428,140
1088,2002,16,1,1268,1373,1,16,1,0.9928571428571429,140
1089,2002,16,16,1108,1373,16,16,0,0.0,28
1090,2002,1,4,1228,1242,1,4,1,0.7301587301587301,63
1091,2002,1,16,1221,1242,1,16,1,0.9928571428571429,140
1092,2002,2,1,1242,1332,1,2,1,0.5384615384615384,65
1093,2002,2,15,1285,1332,2,15,1,0.9428571428571428,140
1094,2002,3,14,1270,1280,3,14,1,0.85,140
1095,2002,4,12,1166,1228,4,12,1,0.6842105263157895,38
1096,2002,5,12,1166,1196,5,12,0,0.6428571428571429,140
1097,2002,6,2,1332,1400,2,6,1,0.7741935483870968,31
1098,2002,6,3,1280,1400,3,6,0,0.6111111111111112,72
1099,2002,6,11,1130,1400,6,11,1,0.6285714285714286,140
1100,2002,7,2,1332,1448,2,7,1,0.6951219512195121,82
1101,2002,7,10,1337,1448,7,10,1,0.6071428571428571,140
1102,2002,8,1,1242,1390,1,8,1,0.8,70
1103,2002,9,8,1390,1443,8,9,1,0.4857142857142857,140
1104,2002,13,4,1228,1361,4,13,1,0.7928571428571428,140
1105,2002,3,6,1143,1338,3,6,1,0.6111111111111112,72
1106,2002,3,10,1245,1338,3,10,0,0.6923076923076923,13
1107,2002,3,14,1148,1338,3,14,1,0.85,140
1108,2002,4,13,1423,1425,4,13,0,0.7928571428571428,140
1109,2002,5,1,1181,1231,1,5,0,0.8297872340425532,47
1110,2002,7,10,1245,1329,7,10,0,0.6071428571428571,140
1111,2002,8,1,1181,1323,1,8,1,0.8,70
1112,2002,8,9,1150,1323,8,9,1,0.4857142857142857,140
1113,2002,10,2,1104,1245,2,10,0,0.64,50
1114,2002,10,5,1231,1245,5,10,1,1.0,1
1115,2002,11,6,1143,1335,6,11,1,0.6285714285714286,140
1116,2002,12,5,1231,1428,5,12,1,0.6428571428571429,140
1117,2002,13,5,1231,1423,5,13,1,0.8235294117647058,17
1118,2002,15,2,1104,1194,2,15,1,0.9428571428571428,140
1119,2002,16,1,1181,1457,1,16,1,0.9928571428571429,140
1120,2002,1,16,1131,1153,1,16,1,0.9928571428571429,140
1121,2002,2,5,1231,1328,2,5,0,0.0,5
1122,2002,2,3,1112,1328,2,3,1,0.6071428571428571,56
1123,2002,2,12,1281,1328,2,12,1,1.0,1
1124,2002,2,15,1227,1328,2,15,1,0.9428571428571428,140
1125,2002,4,12,1281,1326,4,12,0,0.6842105263157895,38
1126,2002,4,13,1172,1326,4,13,1,0.7928571428571428,140
1127,2002,7,2,1328,1462,2,7,1,0.6951219512195121,82
1128,2002,7,10,1218,1462,7,10,1,0.6071428571428571,140
1129,2002,8,1,1153,1417,1,8,0,0.8,70
1130,2002,8,9,1279,1417,8,9,1,0.4857142857142857,140
1131,2002,8,12,1281,1417,8,12,0,0.0,1
1132,2002,11,3,1112,1461,3,11,1,0.6530612244897959,49
1133,2002,11,6,1211,1461,6,11,0,0.6285714285714286,140
1134,2002,12,5,1274,1281,5,12,0,0.6428571428571429,140
1135,2002,14,3,1112,1364,3,14,1,0.85,140
1136,2003,1,8,1143,1328,1,8,1,0.8,70
1137,2003,1,12,1139,1328,1,12,1,1.0,20
1138,2003,2,10,1120,1448,2,10,0,0.64,50
1139,2003,2,15,1190,1448,2,15,1,0.9428571428571428,140
1140,2003,3,1,1328,1393,1,3,0,0.6,35
1141,2003,3,6,1329,1393,3,6,1,0.6111111111111112,72
1142,2003,3,10,1120,1393,3,10,1,0.6923076923076923,13
1143,2003,3,14,1264,1393,3,14,1,0.85,140
1144,2003,3,2,1242,1393,2,3,0,0.6071428571428571,56
1145,2003,4,12,1139,1257,4,12,0,0.6842105263157895,38
1146,2003,4,13,1122,1257,4,13,1,0.7928571428571428,140
1147,2003,5,12,1139,1280,5,12,0,0.6428571428571429,140
1148,2003,7,10,1120,1386,7,10,0,0.6071428571428571,140
1149,2003,9,8,1143,1301,8,9,1,0.4857142857142857,140
1150,2003,11,6,1329,1335,6,11,1,0.6285714285714286,140
1151,2003,16,1,1328,1354,1,16,1,0.9928571428571429,140
1152,2003,1,3,1393,1400,1,3,0,0.6,35
1153,2003,1,5,1163,1400,1,5,1,0.8297872340425532,47
1154,2003,1,7,1277,1400,1,7,1,0.8571428571428571,7
1155,2003,1,9,1345,1400,1,9,1,0.9166666666666666,72
1156,2003,3,6,1268,1462,3,6,0,0.6111111111111112,72
1157,2003,3,14,1407,1462,3,14,1,0.85,140
1158,2003,4,5,1163,1390,4,5,0,0.5540540540540541,74
1159,2003,4,13,1360,1390,4,13,1,0.7928571428571428,140
1160,2003,5,12,1140,1163,5,12,1,0.6428571428571429,140
1161,2003,7,2,1196,1277,2,7,0,0.6951219512195121,82
1162,2003,7,6,1268,1277,6,7,0,0.5714285714285714,7
1163,2003,7,10,1160,1277,7,10,1,0.6071428571428571,140
1164,2003,9,8,1261,1345,8,9,0,0.4857142857142857,140
1165,2003,11,6,1268,1423,6,11,1,0.6285714285714286,140
1166,2003,15,2,1196,1358,2,15,1,0.9428571428571428,140
1167,2003,16,1,1400,1421,1,16,1,0.9928571428571429,140
1168,2003,16,16,1411,1421,16,16,0,0.0,28
1169,2003,1,16,1237,1246,1,16,1,0.9928571428571429,140
1170,2003,2,3,1266,1338,2,3,0,0.6071428571428571,56
1171,2003,2,7,1231,1338,2,7,1,0.6951219512195121,82
1172,2003,3,1,1246,1266,1,3,0,0.6,35
1173,2003,3,14,1221,1266,3,14,1,0.85,140
1174,2003,3,2,1242,1266,2,3,1,0.6071428571428571,56
1175,2003,5,1,1246,1458,1,5,1,0.8297872340425532,47
1176,2003,5,12,1451,1458,5,12,1,0.6428571428571429,140
1177,2003,5,13,1409,1458,5,13,1,0.8235294117647058,17
1178,2003,6,3,1266,1281,3,6,1,0.6111111111111112,72
1179,2003,7,10,1104,1231,7,10,1,0.6071428571428571,140
1180,2003,9,1,1246,1428,1,9,1,0.9166666666666666,72
1181,2003,9,8,1332,1428,8,9,0,0.4857142857142857,140
1182,2003,11,6,1281,1356,6,11,1,0.6285714285714286,140
1183,2003,13,4,1173,1409,4,13,0,0.7928571428571428,140
1184,2003,15,2,1338,1447,2,15,1,0.9428571428571428,140
1185,2003,2,1,1112,1242,1,2,0,0.5384615384615384,65
1186,2003,2,3,1181,1242,2,3,1,0.6071428571428571,56
1187,2003,2,10,1113,1242,2,10,1,0.64,50
1188,2003,3,11,1141,1181,3,11,1,0.6530612244897959,49
1189,2003,3,14,1161,1181,3,14,1,0.85,140
1190,2003,5,1,1112,1323,1,5,1,0.8297872340425532,47
1191,2003,5,4,1228,1323,4,5,0,0.5540540540540541,74
1192,2003,6,11,1141,1166,6,11,0,0.6285714285714286,140
1193,2003,7,10,1113,1272,7,10,0,0.6071428571428571,140
1194,2003,9,1,1112,1211,1,9,1,0.9166666666666666,72
1195,2003,9,8,1153,1211,8,9,0,0.4857142857142857,140
1196,2003,12,5,1323,1454,5,12,1,0.6428571428571429,140
1197,2003,13,4,1228,1443,4,13,1,0.7928571428571428,140
1198,2003,15,2,1242,1429,2,15,1,0.9428571428571428,140
1199,2003,16,1,1112,1436,1,16,1,0.9928571428571429,140
1200,2004,1,16,1106,1181,1,16,1,0.9928571428571429,140
1201,2004,1,2,1163,1181,1,2,0,0.5384615384615384,65
1202,2004,3,6,1314,1400,3,6,1,0.6111111111111112,72
1203,2004,3,14,1343,1400,3,14,1,0.85,140
1204,2004,5,1,1181,1228,1,5,1,0.8297872340425532,47
1205,2004,5,4,1153,1228,4,5,0,0.5540540540540541,74
1206,2004,6,11,1102,1314,6,11,1,0.6285714285714286,140
1207,2004,7,1,1181,1462,1,7,1,0.8571428571428571,7
1208,2004,7,2,1280,1462,2,7,0,0.6951219512195121,82
1209,2004,7,3,1400,1462,3,7,0,0.6,15
1210,2004,7,10,1257,1462,7,10,1,0.6071428571428571,140
1211,2004,8,1,1181,1371,1,8,1,0.8,70
1212,2004,8,9,1112,1371,8,9,1,0.4857142857142857,140
1213,2004,12,5,1228,1293,5,12,1,0.6428571428571429,140
1214,2004,13,4,1153,1190,4,13,1,0.7928571428571428,140
1215,2004,15,2,1280,1284,2,15,1,0.9428571428571428,140
1216,2004,1,8,1104,1390,1,8,0,0.8,70
1217,2004,2,8,1104,1163,2,8,1,0.2857142857142857,7
1218,2004,5,4,1268,1393,4,5,0,0.5540540540540541,74
1219,2004,5,8,1104,1393,5,8,0,0.3333333333333333,3
1220,2004,5,12,1140,1393,5,12,1,0.6428571428571429,140
1221,2004,6,2,1163,1435,2,6,1,0.7741935483870968,31
1222,2004,6,3,1301,1435,3,6,0,0.6111111111111112,72
1223,2004,7,2,1163,1177,2,7,1,0.6951219512195121,82
1224,2004,7,10,1173,1177,7,10,1,0.6071428571428571,140
1225,2004,9,8,1104,1356,8,9,1,0.4857142857142857,140
1226,2004,11,6,1435,1444,6,11,1,0.6285714285714286,140
1227,2004,13,4,1268,1431,4,13,1,0.7928571428571428,140
1228,2004,14,3,1301,1418,3,14,1,0.85,140
1229,2004,15,2,1163,1436,2,15,1,0.9428571428571428,140
1230,2004,16,1,1390,1427,1,16,1,0.9928571428571429,140
1231,2004,1,2,1329,1386,1,2,0,0.5384615384615384,65
1232,2004,1,16,1251,1386,1,16,1,0.9928571428571429,140
1233,2004,2,7,1272,1329,2,7,1,0.6951219512195121,82
1234,2004,2,15,1186,1329,2,15,1,0.9428571428571428,140
1235,2004,2,3,1210,1329,2,3,0,0.6071428571428571,56
1236,2004,3,2,1329,1338,2,3,1,0.6071428571428571,56
1237,2004,4,1,1386,1448,1,4,1,0.7301587301587301,63
1238,2004,4,12,1264,1448,4,12,1,0.6842105263157895,38
1239,2004,4,13,1433,1448,4,13,1,0.7928571428571428,140
1240,2004,6,3,1338,1458,3,6,1,0.6111111111111112,72
1241,2004,6,11,1350,1458,6,11,1,0.6285714285714286,140
1242,2004,8,1,1386,1403,1,8,1,0.8,70
1243,2004,8,9,1150,1403,8,9,1,0.4857142857142857,140
1244,2004,10,7,1272,1376,7,10,1,0.6071428571428571,140
1245,2004,12,5,1196,1264,5,12,0,0.6428571428571429,140
1246,2004,14,3,1338,1416,3,14,1,0.85,140
1247,2004,1,16,1197,1246,1,16,1,0.9928571428571429,140
1248,2004,3,2,1163,1210,2,3,1,0.6071428571428571,56
1249,2004,3,6,1130,1210,3,6,1,0.6111111111111112,72
1250,2004,4,3,1210,1242,3,4,1,0.5714285714285714,7
1251,2004,4,13,1227,1242,4,13,1,0.7928571428571428,140
1252,2004,5,12,1334,1344,5,12,0,0.6428571428571429,140
1253,2004,8,9,1412,1449,8,9,0,0.4857142857142857,140
1254,2004,9,1,1246,1412,1,9,0,0.9166666666666666,72
1255,2004,9,4,1242,1412,4,9,1,0.6666666666666666,3
1256,2004,10,2,1211,1305,2,10,0,0.64,50
1257,2004,10,3,1210,1305,3,10,1,0.6923076923076923,13
1258,2004,10,7,1277,1305,7,10,0,0.6071428571428571,140
1259,2004,11,6,1130,1428,6,11,1,0.6285714285714286,140
1260,2004,12,4,1242,1334,4,12,1,0.6842105263157895,38
1261,2004,14,3,1210,1320,3,14,1,0.85,140
1262,2004,15,2,1211,1434,2,15,1,0.9428571428571428,140
1263,2004,16,16,1197,1250,16,16,0,0.0,28
1264,2005,1,4,1257,1449,1,4,0,0.7301587301587301,63
1265,2005,1,8,1334,1449,1,8,1,0.8,70
1266,2005,1,16,1285,1449,1,16,1,0.9928571428571429,140
1267,2005,2,15,1151,1448,2,15,1,0.9428571428571428,140
1268,2005,4,5,1210,1257,4,5,1,0.5540540540540541,74
1269,2005,4,1,1228,1257,1,4,1,0.7301587301587301,63
1270,2005,5,12,1203,1210,5,12,1,0.6428571428571429,140
1271,2005,6,3,1211,1403,3,6,0,0.6111111111111112,72
1272,2005,7,2,1448,1452,2,7,0,0.6951219512195121,82
1273,2005,7,4,1257,1452,4,7,1,0.4,5
1274,2005,7,6,1403,1452,6,7,0,0.5714285714285714,7
1275,2005,7,10,1166,1452,7,10,1,0.6071428571428571,140
1276,2005,9,8,1334,1338,8,9,1,0.4857142857142857,140
1277,2005,11,6,1403,1417,6,11,1,0.6285714285714286,140
1278,2005,13,4,1257,1418,4,13,1,0.7928571428571428,140
1279,2005,14,3,1211,1457,3,14,1,0.85,140
1280,2005,1,3,1112,1228,1,3,1,0.6,35
1281,2005,1,16,1192,1228,1,16,1,0.9928571428571429,140
1282,2005,2,3,1112,1329,2,3,0,0.6071428571428571,56
1283,2005,7,2,1329,1356,2,7,1,0.6951219512195121,82
1284,2005,8,9,1305,1400,8,9,0,0.4857142857142857,140
1285,2005,9,1,1228,1305,1,9,1,0.9166666666666666,72
1286,2005,10,7,1356,1388,7,10,1,0.6071428571428571,140
1287,2005,11,3,1112,1412,3,11,1,0.6530612244897959,49
1288,2005,11,6,1261,1412,6,11,0,0.6285714285714286,140
1289,2005,12,1,1228,1454,1,12,1,1.0,20
1290,2005,12,4,1130,1454,4,12,0,0.6842105263157895,38
1291,2005,12,5,1104,1454,5,12,0,0.6428571428571429,140
1292,2005,13,4,1130,1335,4,13,1,0.7928571428571428,140
1293,2005,14,3,1112,1429,3,14,1,0.85,140
1294,2005,15,2,1329,1368,2,15,1,0.9428571428571428,140
1295,2005,1,16,1175,1181,1,16,1,0.9928571428571429,140
1296,2005,2,7,1153,1246,2,7,1,0.6951219512195121,82
1297,2005,2,15,1184,1246,2,15,1,0.9428571428571428,140
1298,2005,3,14,1310,1328,3,14,1,0.85,140
1299,2005,5,1,1181,1277,1,5,0,0.8297872340425532,47
1300,2005,5,2,1246,1277,2,5,0,0.0,5
1301,2005,6,2,1246,1428,2,6,1,0.7741935483870968,31
1302,2005,6,3,1328,1428,3,6,0,0.6111111111111112,72
1303,2005,8,9,1280,1390,8,9,0,0.4857142857142857,140
1304,2005,9,1,1181,1280,1,9,1,0.9166666666666666,72
1305,2005,10,7,1153,1234,7,10,1,0.6071428571428571,140
1306,2005,11,6,1428,1431,6,11,1,0.6285714285714286,140
1307,2005,12,5,1277,1330,5,12,1,0.6428571428571429,140
1308,2005,13,4,1393,1436,4,13,0,0.7928571428571428,140
1309,2005,13,5,1277,1436,5,13,1,0.8235294117647058,17
1310,2005,1,1,1228,1314,1,1,0,0.0,20
1311,2005,1,5,1277,1314,1,5,1,0.8297872340425532,47
1312,2005,1,9,1235,1314,1,9,1,0.9166666666666666,72
1313,2005,3,14,1137,1242,3,14,0,0.85,140
1314,2005,5,1,1314,1437,1,5,1,0.8297872340425532,47
1315,2005,5,4,1196,1437,4,5,0,0.5540540540540541,74
1316,2005,5,12,1307,1437,5,12,1,0.6428571428571429,140
1317,2005,6,1,1314,1458,1,6,1,0.7272727272727273,11
1318,2005,6,10,1301,1458,6,10,1,0.6666666666666666,6
1319,2005,6,11,1320,1458,6,11,1,0.6285714285714286,140
1320,2005,6,14,1137,1458,6,14,1,0.875,16
1321,2005,8,9,1235,1278,8,9,0,0.4857142857142857,140
1322,2005,10,2,1163,1301,2,10,0,0.64,50
1323,2005,10,7,1150,1301,7,10,0,0.6071428571428571,140
1324,2005,13,4,1196,1325,4,13,1,0.7928571428571428,140
1325,2005,15,2,1163,1416,2,15,1,0.9428571428571428,140
1326,2005,16,1,1314,1324,1,16,1,0.9928571428571429,140
1327,2005,16,16,1105,1324,16,16,0,0.0,28
1328,2006,2,4,1261,1400,2,4,0,0.42857142857142855,7
1329,2006,2,10,1301,1400,2,10,1,0.64,50
